Date,Portfolio_Value
2013-11-01,52491.79781177592
2013-11-04,52676.49172610144
2013-11-05,52509.67141638807
2013-11-06,52777.77548557028
2013-11-07,52110.494246716764
2013-11-08,52813.52269479458
2013-11-11,52822.45949710065
2013-11-12,52715.21786942777
2013-11-13,53138.22651191526
2013-11-14,53403.35164699545
2013-11-15,53635.708506953364
2013-11-18,53448.035658525805
2013-11-19,53331.85722854685
2013-11-20,53165.03691883347
2013-11-21,53594.00342952502
2013-11-22,53862.10749870724
2013-11-25,53808.48668487079
2013-11-26,53823.38135538092
2013-11-27,53954.45445587001
2013-11-29,53918.70724664571
2013-12-02,53778.69734385055
2013-12-03,53546.34048389263
2013-12-04,53540.382615688584
2013-12-05,53305.04682162863
2013-12-06,53900.833642033554
2013-12-09,54037.86461072668
2013-12-10,53844.23389409508
2013-12-11,53239.51027138408
2013-12-12,53063.75315936463
2013-12-13,53057.795291160575
2013-12-16,53388.45697648531
2013-12-17,53218.657732669904
2013-12-18,54127.23263378741
2013-12-19,54064.6750176449
2013-12-20,54085.52755635907
2013-12-23,54374.48416425546
2013-12-24,54493.64152833645
2013-12-26,54770.68239982474
2013-12-27,54767.703465722705
2013-12-30,54758.76666341663
2013-12-31,55017.93393029278
2014-01-02,54490.66259423441
2014-01-03,54481.72579192834
2014-01-06,54323.842284521044
2014-01-07,54657.48290394779
2014-01-08,54669.398640355896
2014-01-09,54705.14584958019
2014-01-10,54854.092554681425
2014-01-13,54124.2536996854
2014-01-14,54714.08265188627
2014-01-15,55008.9971279867
2014-01-16,54937.50270953811
2014-01-17,54705.145849580185
2014-01-21,54866.00829108952
2014-01-22,54901.75550031382
2014-01-23,54451.9364509081
2014-01-24,53290.15215111849
2014-01-27,53028.00595014033
2014-01-28,53343.77296495495
2014-01-29,52831.39629940671
2014-01-30,53391.435910587345
2014-01-31,53078.64782987476
2014-02-03,51884.095254962886
2014-02-04,52247.525215409885
2014-02-05,52181.98866516535
2014-02-06,52870.122442733045
2014-02-07,53525.487945178465
2014-02-10,53623.792770545275
2014-02-11,54210.64278864413
2014-02-12,54237.45319556236
2014-02-13,54517.47300115268
2014-02-14,54818.34534545718
2014-02-18,54883.88189570173
2014-02-19,54520.45193525472
2014-02-20,54842.17681827337
2014-02-21,54779.61920213085
2014-02-24,55083.47048053737
2014-02-25,55062.61794182319
2014-02-26,55065.59687592522
2014-02-27,55354.55348382161
2014-02-28,55494.56338661678
2014-03-03,55104.32301925155
2014-03-04,55878.84588577796
2014-03-05,55929.487765512386
2014-03-06,56057.58193189944
2014-03-07,56081.413404715626
2014-03-10,56051.62406369538
2014-03-11,55774.583192207094
2014-03-12,55789.47786271722
2014-03-13,55163.901701292045
2014-03-14,55008.99712798677
2014-03-17,55506.479123024896
2014-03-18,55902.67735859417
2014-03-19,55604.78394839171
2014-03-20,55929.4877655124
2014-03-21,55467.75297969858
2014-03-24,55238.37505384269
2014-03-25,55500.52125482086
2014-03-26,55101.34408514956
2014-03-27,54985.165655170604
2014-03-28,55256.248658454846
2014-03-31,55709.04664196257
2014-04-01,56078.43447061364
2014-04-02,56266.10731904119
2014-04-03,56191.63396649057
2014-04-04,55527.331661739074
2014-04-07,54913.671236722
2014-04-08,55140.070228475866
2014-04-09,55732.878114778774
2014-04-10,54562.15701268309
2014-04-11,54070.63288584902
2014-04-14,54496.62046243856
2014-04-15,54871.96615929366
2014-04-16,55446.90044098441
2014-04-17,55524.35272763705
2014-04-21,55717.98344426866
2014-04-22,55971.19284294075
2014-04-23,55840.119742451665
2014-04-24,55953.319238328615
2014-04-25,55494.56338661682
2014-04-28,55670.32049863628
2014-04-29,55929.48776551243
2014-04-30,56096.3080752258
2014-05-01,56102.26594342986
2014-05-02,56021.834722675194
2014-05-05,56129.07635034808
2014-05-06,55640.531157616046
2014-05-07,55968.213908838756
2014-05-08,55908.63522679827
